hash,mediana_cpu,pico_cpu,mediana_memoria,pico_memoria,flavor
29ce97a528e348c9fde488652f24a70f,0.71555837477005,0.9150184394929001,22.99609375,23.20703125,f0
29d7a1761cbbbb4b9f1d23c9712efc3a,1.1619372514886,1.3402437768450002,154.57421875,154.69921875,f3
29dbbe58c30e61b4c406aacc3739273b,4.69420119418125,9.8417539930715,170.21484375,178.44140625,f9
29e303fa3d2606e9f1d501125fee2c55,0.9247189762845001,1.6685483682626001,62.537109375,64.64453125,f1
29e75c2b974b643d728caf1beef08e90,0.6259719723377,1.1371192292404,181.32421875,182.76953125,f3
29f45adb73652341b520be32d4b287b9,0.02593238732395,0.032941699291,3.2109375,3.2109375,f0
29fa2ecf6da373d70f60e2d77ae7c664,0.96501439199305,2.0052055742915997,461.8046875,462.0546875,f9
2a1b82a33636497c68bb84271676040d,0.7142186326933,0.8335025835232,439.23046875,439.30859375,f8
2a1f0ddfc35226aa7dcdd546d5992d80,0.1671837441827,0.1671837441827,2.69921875,2.69921875,f0
2a286a661f5e6d8eeeae1db7a89d4eba,0.4919540797747499,0.9177397433809,67.369140625,67.796875,f1
2a3298e00646e55d59b3a6394d332a27,0.0029027800747000003,0.0726694383328,1.828125,1.8359375,f0
2a3cf4f96676feeb799fece84954c6b1,0.00518544004015,0.4012040262953,4.33984375,4.58203125,f0
2a4dc59dfe8d41bd934222895e512230,9.7666861154334,10.205032702331701,57.8671875,57.9921875,f10
2a4e2b22f42d127d084bbcf397cfb29e,3.965723262386,3.965723262386,27.2421875,27.2421875,f3
2a577baeb45df6e23559e73509e6a7be,8.972985020044,10.3168468283123,129.884765625,134.3046875,f10
2a64c947018d8eb42ec2f20f814d5a7b,0.0004385366311,0.0004385366311,1.640625,1.640625,f0
2a675e84df820d562caf0c48ed7aef8b,7.04471391468655,9.7351425699148,166.220703125,191.328125,f9
2a6a0c370ed7281c1840a5088ae9d04a,2.11064655751225,2.1884644663908,18.3828125,18.6328125,f2
2a6d0ae313e06692498b6ad3bd2bf78a,1.6874102422537,2.5376758149001,385.45703125,385.6015625,f7
2a8083e62da0135bc36cfbd1b5bdcc71,2.5199728078971,8.4261905069614,367.953125,380.1015625,f7
2a8423ea6391e90798992cd665e234ba,0.0004768023549,0.0004768023549,1.68359375,1.68359375,f0
2a862adcda3c39fcb059f471234c5649,2.5116463864162997,7.488577881281199,378.39453125,387.3359375,f7
2aa5d7ee7a6019541958743415197d56,1.1215275744100501,1.4152596230669001,454.546875,454.6796875,f9
2ab7f737997e632c17ae33d984b0d689,0.8308695800618999,1.2964411426286,315.12890625,315.20703125,f6
2abbb1be3fcb93d02b1216935591e7dc,0.8633297973868501,0.9063961148285,177.48828125,177.48828125,f3
2abebcc567aee713d12e629069d466c6,0.5770899893177,0.6412627977351,249.853515625,249.85546875,f4
2ac806c2efc287ffc74a28449d7cd8a8,0.66014701368575,0.8447978326602,326.66796875,326.8203125,f6
2ace8476ff59936b54fb0b506a568b83,1.4450059670595001,1.7883919089974,453.56640625,453.5703125,f9
2ad242a3276a5879854d420abde61b95,6.6367940715532505,8.00495757585,110.29296875,111.03515625,f7
2ae4ad18b91cf550ee00805cc2e372e0,0.51192774788215,0.6423809543942,37.67578125,37.67578125,f0
2af2642cb145af7e7570d3106bd33c23,4.196491505666,5.6473554608275,490.048828125,490.39453125,f9
2af2dc0705529b50534c9d46e26c1740,3.5397603505384,3.7688169447210003,212.25390625,212.375,f4
2af509c0bd396e39a423e4dcba5bc648,3.5262288035048,3.6680411655711,86.01953125,86.921875,f3
2aff803925321a9f704ca7aa091eaa0c,1.19479591779695,1.8722627929516,88.87109375,93.0390625,f1
2aff9bd8011b2574fce48776eb021d1c,0.023690029643450003,0.0289692100419,1.7578125,1.7578125,f0
2b12ad6130413eebce36b4ce4ecf41c3,0.88250683351425,0.9677555343462,381.91796875,381.94140625,f7
2b1b9fce5c76594e4e4684a71dd9d3af,0.6881917487140501,0.7126807065246,389.13671875,389.13671875,f7
2b1dc6486e00ecd595b28f5ea9004b51,1.14351660430195,1.3276208326673,256.86328125,257.1484375,f5
2b1e511d3a1783570ed41b981bac7543,0.15528269222309998,0.7476786183626001,52.58203125,81.31640625,f1
2b1f764ac665619befdf422132db1dc0,0.09824385178879999,1.3849860505901,55.158203125,56.71484375,f1
2b21af70b096dab7fa072ebeb5982aa9,3.8263016292806,5.8876454857114,256.52734375,266.8671875,f5
2b227e89031658cf4deada767be34e9c,0.06671828454815001,0.0805168473122,62.9609375,63.12109375,f1
2b3589a2c7d50705bd7135c6545a269b,0.3269719934111,0.4177885144862,80.326171875,80.38671875,f1
2b4390a158a0010fedbed512e9393954,0.5576558676823,0.5900544899737,280.296875,280.296875,f5
2b43b51b83f21619c2ed5233f02aeaf9,0.69635767828885,2.2312583668809003,1.765625,1.796875,f2
2b4a035d4e6a701473b5daa551a5bf7f,0.55392209242245,1.1007520929929,3.9453125,3.9453125,f1
2b6866f6efe8205e3d172bb95a9b7e90,0.8586473030595501,1.2084468344046,115.759765625,115.89453125,f2
2b716c2762348c7a838a0c149c6934e1,0.0206226202674,0.0264911320761,15.5546875,15.5546875,f0
2b71c6a2731885a8a85add36f68f8b7a,2.43071757176755,3.3225372513759,341.45703125,341.5859375,f6
2b73d473693d72fc187d6767e31005d2,1.0128388803845998,1.4114444925374,321.0,321.21875,f6
2b7eb552929e63effacbfc788606425f,0.8425429018928,0.9019121928996,134.83203125,134.8359375,f2
2b8fbe8f0f2fbcd814e60b50a7762f4a,0.57023443612795,3.4361598484508,354.25390625,355.3671875,f7
2b9a3acadbd63ff0f01a43af560c8406,1.3339065911438,1.5237933884305002,288.40625,288.66015625,f5
2b9cfc6034859954273cdc8aca86b25e,2.1649213934708005,2.3657594401089,16.609375,16.734375,f2
2bb595943db61b3e7ecff38af6837b5e,0.20127952557954998,0.2302826961891,79.84375,79.8671875,f1
2bbe790b51e01a0f884e9ecc46e25839,2.4467307268849003,2.9013492897399003,401.1328125,401.26171875,f8
2bc44e025df124249f45bbf0d9aef3b7,0.83580047621075,0.9001958750132001,176.66796875,176.66796875,f3
2bc818ee8efaea1a5fbc8bc6ce9703e6,1.42291476492235,1.5455271033112,35.50390625,35.6796875,f1
2bcecaf2db0748d134428922f096fc81,0.15559742127624998,0.1892846927681,90.205078125,90.7890625,f1
2bd112db43a52b4f8f5e3c85073e2744,2.6641018569838497,3.6661452371668,10.1953125,10.19921875,f3
2bd7e153a82df2144b16517155e6891c,6.213069092285901,7.371642502423899,518.44140625,520.02734375,f10
2be22ccd23762aacc0c440c119595d4f,0.0095940438406,0.0182395333125,3.0234375,3.0234375,f0
2bfc6f30e5338ff357fddeb045f3ab74,0.0111836588197,0.0111836588197,1.8203125,1.8203125,f0
2c05a275d4b21836ae8f1fc76f42e774,0.93133668076885,1.1220447159675,34.25,34.515625,f1
2c063ecc84b7e30c57f8cfe1161a7645,1.268892630446,1.3336671306102,385.46484375,385.46484375,f7
2c0ed3503e3568236f88c496a066a4c9,0.0007627784562,0.0007627784562,1.83984375,1.83984375,f0
2c180c8cd14eceadb8b1e325cc10993b,0.1743557277199,0.2685986954939,68.31640625,68.72265625,f1
2c212e4dfb89c37bcd5b8543a4ea5529,0.1424940363029,0.3253450616747,1.8671875,1.8828125,f0
2c2fbf7b46e2d1d772076f6478a330e4,1.4285399106324,1.4285399106324,78.8203125,78.8203125,f1
2c405ecd497efdeb203002c6b552010d,1.11202889032685,4.2994273203216,72.009765625,73.03515625,f3
2c430c90656d95f505b3288579866e6c,0.76553687817265,0.8533873004554,261.94140625,261.94140625,f5
2c54aefde45d29a215dd282dec934c49,1.1307189994739502,1.2632527429768998,321.83203125,321.95703125,f6
2c5ec0a935ed6e92f40e0c63e58cd125,0.35701960636435004,0.714932664126,91.166015625,91.59375,f1
2c5f9b8f08917e689cd270d99261da32,3.1010669933233004,8.872934336701,65.70703125,68.1171875,f8
2c618ef78ea79c1f0c51355a02831791,0.7130362350489,0.7613645883728,410.1796875,410.32421875,f8
2c85b5e14460bb8fadc4a3eec4eb6093,0.48759393707800003,0.5539706278837,126.84375,127.26953125,f2
2c871c223ead22bae98d325cef883d82,3.6481333644446,10.593045594176699,71.1953125,72.45703125,f9
2c8d23220ccb084af56bc14f6eb97d55,7.418641595046649,7.6426507399526,40.890625,41.2578125,f7
2c8ff8dcc160546d1e7fdfd417e5c6af,0.8357298362783501,1.2421991138973,143.30078125,143.53515625,f2
2c97495ae2f307245ee85f68ad0ade96,1.7666152148464498,6.2556979072309,364.0,370.87109375,f7
2ca985e42e2e2ec3ddd6927c5b904209,1.2902053831295501,9.3109368922521,419.134765625,453.94140625,f9
2cb3d87f5add0ed39b982182f4d855ac,0.0329628831388,0.0425550690303,1.7734375,1.7734375,f0
2cb578a36acb045f5c32822c328489ef,0.09665707351130001,0.38654404972059997,44.125,44.578125,f0
2cca7c7004e0b157cd2b6e485f059100,1.4419634386195,8.342679428097899,35.396484375,40.99609375,f7
2ccd366ca13dd6311b83eba85256ced3,0.6475031179679,0.716817060668,372.53125,372.61328125,f7
2cd41462bcd57df299c776db918f76e5,3.8948048275,3.8948048275,23.390625,23.390625,f3
2cee91047b73255204d6163da73be234,1.4182068289091498,5.0912935305849,326.51171875,327.25,f6
2cef99e573290c28662de49a2a50af66,0.0023499101246,0.0130260310142,2.67578125,2.68359375,f0
2cf5b176c2b999c190aebb2efc9d55ff,0.02176611586575,0.0375533328718,1.6640625,1.6640625,f0
2d06e7c396844e38fea49f2eebd596c1,0.61147657347145,0.7014886990605,371.458984375,371.70703125,f7
2d086160aad8889e738715561e4a71ff,1.90158307431445,3.1364082269206004,72.751953125,74.21875,f3
2d0eba985754632b735a5fac2b5f8785,0.0009818105192,0.0009818105192,3.296875,3.296875,f0
2d0f71492cb3c0f971f1ec71bb72bcc3,2.89219954982285,4.7267352634743,112.73046875,113.80859375,f4
2d23e32029cead46278e887c660113c2,0.00024945318180000003,0.000461522175,2.91015625,2.91015625,f0
2d2602d64445b5c0b2465285c6e2c1cc,0.85349487639405,0.9045729345748,302.37890625,302.390625,f6
2d269f1132857f6edf970d34a9bb7ddc,1.1504260802909498,1.1871948125461,306.9375,306.9375,f6
2d38fb7af779d37df8f734d766db8ad9,0.6102222148868499,0.6749794168112,251.390625,251.46484375,f5
2d39597074b1b044317cf25714f9abf7,0.98191063579695,1.1840002383412,46.74609375,47.42578125,f1
2d3aa881dc84920a5dec20f321caa5bd,0.23864127539504998,0.5479050344478,62.783203125,63.1484375,f1
2d4060f82739c3b1476b30342f8cadab,0.83154255581145,1.0255650523722002,332.34765625,332.8828125,f6
2d42b746d81ab72c0035086f880f5047,1.97773817543915,4.8235426967574,70.80078125,71.52734375,f4
2d4759ed3df3aeb4c8eb8ae92206c04a,0.89808144330745,0.9492408343330999,164.2578125,164.26171875,f3
2d572f3ff82bf22a49b29d69585f5524,0.0061692004792,0.011612249198,1.70703125,1.70703125,f0
2d5fc992d925f4b773643d5d840f79d3,0.0005594723536999999,0.0005594723536999999,1.61328125,1.61328125,f0
2d729d2f789f962daacb347462a4c774,3.7758713991147,4.457804625812701,53.61328125,53.61328125,f4
2d82c57b6c5bd9eab48a0661d02a4398,0.6958345435026001,0.811824281895,45.84765625,46.2109375,f0
2d95bd5136c0178f4a1dcbcaa5b7fdf4,1.0697168909658,1.1336387603484002,408.46484375,408.70703125,f8
2d97e7af6618c0b5fb268fdce54f239c,0.12664552933785,0.1478433249387,160.38671875,160.38671875,f3
2d99acb307da4d07c8b18df4ba5a1c32,7.2954832399999,7.2954832399999,69.8515625,69.8515625,f7
2da67ac9a874840e121ca59b913b39bb,0.0052843297654,0.0052843297654,2.0546875,2.0546875,f0
2dabe06434f2eec13dbb4a5b3c07f00e,0.009391724834849999,0.051623414386900005,11.25390625,11.2578125,f0
2db08b6e2dd045bb30687e71395cf1a6,0.732919352266,0.8039762218731,186.3359375,186.421875,f3
2db0bdbc76845de0e158c9c798c343eb,0.470145842462,1.0614289444906,1.80859375,1.8125,f1
2db33e9eafd0794665b47e5bcf7dc2d1,2.31947722485,6.4359580241549,99.390625,99.7578125,f6
2db7425066ccd8962ff56d9afb7a535f,3.998667586803,10.518196999438,72.455078125,73.234375,f9
2db77f37714fbf13656d0e2bca215256,0.30372951011259997,0.3380548563273,36.1953125,36.29296875,f0
2dc1422844af47d8fcdb60c465ab6c77,0.3770774976601,0.4689690487584,49.875,51.77734375,f1
2dcf6c9abc85967527fb2752151f54d6,0.07863988435425001,0.1039422941024,30.806640625,31.00390625,f0
2dfa8288d07099d21eda932d9ba5932f,3.24632748976,3.8631040753315,29.736328125,29.9453125,f3
2e032350bac36591a8df32363da99a04,0.02756233214855,0.1346268117701,1.7734375,1.7734375,f0
2e05aca1260f48fac8c36e29bc7a664f,2.05007631268205,2.5873358559925,89.02734375,89.80859375,f2
2e09eedf49bc1b10c09498cf099d27ca,0.0496876913931,0.0698076888506,22.65625,22.84375,f0
2e1525b281e35e93739491c2caf01939,0.56395739148635,1.6544946528531999,109.7265625,114.3671875,f2
2e1dbd536bd57d83737fe1f9e5851783,1.2883072645453,3.3171671528587,529.44140625,529.61328125,f10
2e1f6a3aa9bc97da0a26e30706fd4d6c,0.06376760172455001,0.09853998644989999,30.07421875,30.35546875,f0
2e1ff44cea450d60ab4a0cd27fa83d4e,2.12492389018015,2.6763393585274,117.111328125,119.21484375,f2
2e1ff7069bd7657c6627a2dfa63ee7d2,1.6965799198931,2.7198232993865,481.3359375,482.51953125,f9
2e201b8918d1c7e4be29dcf954cd080f,2.8172896715046,3.239580050834,158.17578125,159.39453125,f3
2e21330eb77209430ccc7707b2185cc8,0.708274161868,0.8842992863615999,299.93359375,300.1015625,f6
2e25fce9997be92474410ac348bad231,9.23078566846675,10.510010065608,60.86328125,65.3046875,f10
2e2928238924aeca0bf64a8ba3b790e9,1.9298394172415998,2.3464920639230997,124.431640625,126.88671875,f2
2e2a7dc86f5aa81f55bd01a5d4e9e4c7,7.147858250045,10.6049014060702,345.54296875,403.68359375,f10
2e402449f7766f43b8bd9856425a5901,0.5903015634961,0.6194961793132,348.296875,348.296875,f6
2e4148d0e9d43d17152aa34d759d559a,1.69129104082465,1.8509113876982999,24.046875,24.3359375,f1
2e4194b27f7a0b3b7c5142b5f3b392ae,0.28382309872955,0.3109651604203,112.83203125,116.12109375,f2
2e43e15dfdc1ff51f107b742b15a90b9,0.0365713603301,0.0365713603301,1.75,1.75,f0
2e50742d692575f222e10f1601bb76af,0.62937288315285,1.5122619329425,90.943359375,91.38671875,f1
2e71e656bba5ed8f3807b20c3876a3b7,3.2063387038214,3.4512371523731997,60.3828125,63.234375,f3
2e78b6ae84853351ab6a74153449af94,5.9760619377735,5.9760619377735,123.171875,123.171875,f5
2e814228b1f253accf45d318da71a1cf,2.2927289694133,6.870671995846,342.46875,348.46875,f6
2e9bde3a199d422ccdb048e8fa906553,6.7877595310849,6.7877595310849,75.6328125,75.6328125,f6
2e9ee1f8384d809d50ef729caecebf37,1.6012807330183,1.6012807330183,13.48046875,13.48046875,f1
2ea092308657c50dd5871a20f113f334,1.0434393481933002,3.0241983788986997,355.00390625,364.90234375,f7
2ea8b7d90168a036178d9a31c6b9d05e,4.831414286829499,6.5014012876364005,81.16015625,96.21875,f6
2eb4502eb5a9d49085243a195370737b,3.64387616090905,7.9217489880359,422.748046875,424.30859375,f8
2ef813c35c9306e22411d8366db3b46b,1.0316271688005,1.1025608795075001,488.67578125,488.6796875,f9
2f0008148aa6badbfb446f51420d9f9d,0.0237087408448,0.07034842012880001,4.15625,4.28125,f0
2f17be97ef30770d08ea186fabd77fde,1.4820233253797501,3.2649388527122998,358.04296875,359.4453125,f7
2f1a7783ffb3e0f2d30979f38ffadc30,0.0633357466666,0.0633357466666,13.29296875,13.29296875,f0
2f1f396ca48c33f31e3d3aff8c0aaf1d,0.004614036269,0.004614036269,2.734375,2.734375,f0
2f26cb1593a66e3daafb75cf374cc9ff,0.0875813551293,0.1103713637191,251.4921875,251.984375,f5
2f2c061519c14ff3cba49c8b546a9cd9,0.6736170382253,0.7830142905430999,235.765625,235.82421875,f4
2f2cb81e785ea30e5ffcb5693755a420,0.16693638293305002,0.2366364076637,21.00390625,21.28125,f0
2f4d1d03211644f3fe5d732bba3e99f7,0.77319952346665,0.8244852677086999,210.7734375,210.7734375,f4
2f5abdcea6c442d8eeb16ee895e19ccc,0.0001791561611,0.0001791561611,3.7890625,3.796875,f0
2f5bf3afa7598c47a5b208b960e64b64,0.4651862341418,0.4651862341418,168.08984375,168.08984375,f3
2f7524edb9c93733ab2a0f8bbffc17de,0.1280692243583,0.135007389972,142.5625,142.5625,f2
2f77c39baec508c6d98371c5b58e6833,0.2768344731605,6.651005418999601,282.875,284.87109375,f6
2f90cf4dc5088a4f8eff69b4fcc182cb,0.0006104831577,0.0009052092672,16.89453125,16.89453125,f0
2f94ea90038f618763b9dc8a25ff95e4,0.0007996701393000001,0.0007996701393000001,1.6796875,1.6796875,f0
2f95f46663344e087e35a98eaa31b6f6,0.631340254283,0.9537921501577,95.4921875,95.6015625,f1
2f96e20843b39035e9548aa30b0c1f1a,2.08748846834095,2.3456411579433,399.890625,400.09375,f8
2f9e5e66ab22b4a1ce39f3093ee00865,1.750672727048,2.1217188812025998,290.6015625,290.8125,f5
2fb9dd2f112fdd45344aa1437c3386bc,0.053378986478999996,0.3828223555328,203.58984375,204.2421875,f4
2fbf8c6286847ac87ca72f003aa8d6fe,0.6395796064071501,0.7773278741277,68.890625,69.08984375,f1
2fd179b1df8c492144ef4a4061ad8568,4.5476934334329,5.771753472007999,48.958984375,50.98828125,f5
2fd523b655c5bf6b673d2314ff47d7c1,1.0879592779646,1.0879592779646,77.359375,77.8984375,f1
300a94976e189bd19592eed94298e734,0.0112188898498,0.0435048657065,44.89453125,44.89453125,f0
301aa9886932f83babfbf9a70da12909,0.6011333464711,0.8564754762139,228.8671875,229.0859375,f4
301fb7d5250025a4853dbbd5245bdb64,0.5837990835331499,1.5375187762525,269.1015625,272.8828125,f5
3024c5715c8297be4d7e7bb2fa9f1bbe,0.02443194503905,0.0277023831715,51.73828125,58.69921875,f1
302e7704eb0748c529d6f97f9b0e26d6,0.98895536659485,3.6173352426895997,256.7578125,257.125,f5
30398a824acc07d7b8ea8c2b3540e1f8,0.8321335391037501,0.9749736450984999,438.5546875,438.68359375,f8
30450dc63f076ac72b1844064486e881,4.7195288475726,4.7195288475726,132.703125,132.703125,f4
3051306e76df4d23b18db4079d9a9347,0.015714057914,0.4077939865525,6.19140625,6.1953125,f0
30516eaefdf1f795dcb19dab055c3888,2.31735793291585,4.3569190203716,73.138671875,74.0390625,f4
30549bbb8f6ac3f5f278034187642999,0.3143435086805,0.441841541747,73.333984375,75.390625,f1
3054a6f3cc01a8e426ae39014d099746,0.058416709934950004,0.1139599617852,4.4765625,4.515625,f0
305e8766705cc237625094ebae8b16b1,0.0157704233294,0.0181076179063,2.3671875,2.3671875,f0
3061861e422e54b0f0f1526f5d511b32,0.5209221842903,0.5584226963526,467.6484375,467.6484375,f9
30739b7e10f1b1d512b40a558b76d226,0.27195708660145,0.5452774850245,48.75,49.453125,f0
308236c9d78d3f37e8aea5a500a0cfd8,4.6421627693918,7.996857140468199,403.212890625,409.66015625,f8
308372fa3d5117320b69665fb2e20e9c,0.7861784310904001,0.8246138457255,271.28125,271.34375,f5
30931d8bb4bd49ec21aa19ac7a693aab,0.74376101329295,0.8993307063027,180.96484375,180.99609375,f3
309443202ba4793a1710653842f09a1a,1.41106119175775,1.5745387606567,41.77734375,42.0234375,f1
30a62673141b522b969d60f70dee6682,0.6534615820860499,0.7551454824081001,284.5625,284.578125,f5
30acf4ab8528532b77fa7da366896125,0.74138739780415,0.8429157449252,233.46484375,233.640625,f4
30ae45d75e5eb6603cbfa5f4fb427329,0.0781806195945,0.0939312779644,6.04296875,6.16796875,f0
30ae4ca9140895299200dfb76f64142a,0.57620721658165,0.6184252748967001,71.7265625,71.7421875,f1
30bceef7b03dce7da8561fa523bf13b1,0.6820819240744,0.8714460402708001,118.36328125,118.58984375,f2
30c06719b9dfa7978555cac3f29dd844,0.6731239060892,0.7839168772580001,194.875,194.875,f3
30c2bee9fd088e0c4ed456c1cbd2f798,0.63698107097575,0.958309170615,451.87890625,452.35546875,f9
30cde80f0e884e5117d9ab62683fc963,1.5989318785513,5.3526452734931,354.09765625,362.61328125,f7
30d6d6881112a3558dd9b143da8f9846,0.8194907257834001,1.0281412381598,127.078125,127.2421875,f2
30daec8a3e866e1ed811d9098d536939,0.55167608898205,0.5972448066353,323.34765625,323.421875,f6
30f826f58fc280184890e733f5ab5a11,0.4009957644969,0.4009957644969,38.0234375,38.0234375,f0
30f8ea7c4d1ff1359eab9d9d06ebad31,1.44481765444575,1.6694851102693,33.470703125,35.1171875,f1
3104b1ee194d4c4bcd4a45966f3706bb,0.91910836883155,1.0219664363560998,465.42578125,465.453125,f9
3108c7760b943811f4a557d012a5c786,0.15949352486095,0.3861923192186,46.30859375,47.00390625,f0
31143199d8f9fccb0c4cc1ea3eb636f7,9.373504137429851,10.4380043103241,55.740234375,59.28125,f10
3121f530c5be137b658ac5e8ac2448db,1.3806574904690998,2.2530422985445,120.26953125,120.32421875,f2
3126d05b7d7163edbf1ee53bc36e21c3,0.0266404776869,0.7509302288431,2.5078125,2.6953125,f0
314037d65d91aca73ba4847645c19e4f,0.19933479656820002,0.22379010791790002,468.625,468.75,f9
3146a130d145c189494879dfdcfe446b,1.4967679358686,2.237781323276,532.5546875,532.85546875,f10
314df6d649ba5426ad1264fce7afb0bd,0.89893327239655,1.6707296777468,337.23828125,337.44140625,f6
31653540ef09052810df7f03202342fd,0.5677980750358,3.5382389880729,353.572265625,368.578125,f7
3171861871c5abda7ee4b09e86df25e0,0.67588081048575,0.7217664941245,361.6015625,361.7265625,f7
31819d16d6cbf64eb0c7214edfadf800,0.18110687204960002,0.19193054979250002,60.328125,60.453125,f1
31833ca6b5f5d22d74a8f268ec60f9eb,0.6194543170038,0.6706435061526,212.28515625,212.43359375,f4
31840131e3bfdb252d07310793b2a18d,1.16912760474075,1.6367768515726,333.6484375,336.38671875,f6
3184e9a9810f043e6724355cee7f638d,2.3847429656068,3.5900419590599997,281.14453125,282.8203125,f5
318ad66430fd491be9a41d8e4912fed7,7.95878657972605,10.6572982252844,90.376953125,91.1015625,f10
31a302df9536a559709ee3ff1e4fb964,1.86073743875575,2.0693790198440998,47.80859375,47.80859375,f2
31ae5baaddbcb72732bf87c8f4b59bc1,0.285007234148,0.37514371373870004,28.431640625,28.88671875,f0
31b1d1732172b14a4e7f83cd6fc8f684,0.1467328764081,3.28391330715,5.544921875,5.66796875,f2
31c9a92580d608e4dcf23507ac0d5ed1,2.1282107261854,3.2526127148488997,440.498046875,440.7109375,f8
31cb5f98b66d873bdd694526c95fa0ed,0.0038851459904999997,0.0195274401783,1.73828125,1.73828125,f0
31cf058ebc45dc557417e83c1fe1e5d9,0.35214848198119997,0.4060607032152,201.58203125,201.58203125,f4
31e77101729b7a5928834b803b7be1a0,0.6471101720054999,0.7077868793448,185.25,185.375,f3
31eec58647faef17340206335cb192a4,1.82762260314365,2.0609627137174,409.61328125,409.74609375,f8
31f3623925c6d7cecd44d77018e34ce8,0.17579167184320002,3.0854900053181,7.40625,8.03515625,f2
3203556ff76939a3fe05605b00ade98e,0.0341321788661,0.0341321788661,77.22265625,77.2421875,f1
320359728df9d255c98df807833c4fab,0.24208102831509998,0.48343479302569997,1.77734375,1.77734375,f0
320c5c5b0e3fa5a0acec49832efa58a4,1.7711506673647999,5.7372713548564,377.21875,382.10546875,f7
320f1782f50d517b969a1600667a2761,5.6986925504415,6.409055478045101,471.12890625,471.1328125,f9
32171e35c44c631d269ba4125943c3ff,0.0006812708604,0.0006812708604,3.05859375,3.05859375,f0
3218322e98c404ff493c9db33b5887cb,0.9934384479052499,1.2651159171986002,330.9375,333.92578125,f6
3226b5a30e915433f134727afe34e238,0.70405819541525,0.8557857314414,292.953125,293.2421875,f5
3247d3230787bba8a33de225a5935dc4,0.9979104063698001,0.9979104063698001,91.4453125,91.4453125,f1
32556aabb1099616d9aae9fe8632fc4a,1.1990796625737499,1.4668255731533,35.3515625,54.8984375,f1
325e6d22e05c9b51b5f4f5e6799b571b,6.96622314522595,7.6306107762341995,388.146484375,389.609375,f7
3266b619641104c0807109b4c9ca8a78,1.7100036787482,3.1999202088434,69.546875,71.16015625,f3
327be818f50db2ccef39ee659b5aef89,7.2920427626701,7.2920427626701,356.27734375,356.27734375,f7
327c919894b0b9e58e3a58a6bd5a4a8c,8.8571108766666,8.8571108766666,69.86328125,69.86328125,f8
329bb811f411ea640d148a86aa7e6776,0.9685688835416,1.4851621877059,163.107421875,169.6875,f3
32a9ac750433c1167c53cefd5a5cef66,3.35125348626865,4.0802024676239,313.4453125,313.52734375,f6
32b314b72ca001310ba6ed6b60b96768,0.3449427188701,0.5216561029266,53.37109375,53.71875,f1
32bce6ad63d4c4d10825d4e5780e42ca,0.0892035197185,1.0648491539245,28.73046875,30.02734375,f0
32bd298fa09a6c13c19eb260d4064875,9.12438068e-05,9.12438068e-05,4.6875,4.6875,f0
32c95dc666319d319300f650d9e4651e,0.6170353169481,0.6553961300525,80.47265625,80.47265625,f1
32cfea8d2053d10b12d738b1799ac646,7.5741685888416495,7.9537046442646995,235.8046875,235.9296875,f7
32d8ab8c18f46acf48d9e904504e6362,1.4446546977271,2.6338602184489996,87.60546875,145.84765625,f3
32e6a577cd97f000cda353868060e13d,0.8032674545394,0.8697982001890999,290.53515625,290.5390625,f5
32fad07eda205dd247887334498d65c2,6.99204969688975,8.2745363089526,64.43359375,64.8046875,f8
3305c527448b1851bddad3d5053921b9,8.772381297937551,10.6852962812562,396.828125,399.35546875,f10
3308b73f09b659d0f86d6c58e63c9276,0.0004068807692,0.0006979766797000001,10.9921875,10.9921875,f0
330fc8e80f47c9e8cdf8ecf40c39efa5,1.41628187474095,1.7352833389578,238.443359375,251.21875,f5
3316111bc25112aa4dd1f451fd10d980,0.00682202183985,0.0109420833948,91.115234375,91.6953125,f1
33214174be009710ebe1e88691b6b0fa,0.2985936840133,0.2985936840133,37.984375,37.984375,f0
3330cb0d702a4227801ba2f9b0b4524f,7.4581543884719,7.997864859412399,147.1953125,156.36328125,f7
3340c023b50b9217415a66e6e6c049e1,0.16863368052504998,1.1298095467643,8.107421875,13.640625,f1
3358033a3f9ca33cdd7a324d09e37206,0.8141569007283,0.8803567093950999,331.8984375,331.90234375,f6
335a20ecde6bbf6763a2cdabf63aba95,5.5376148737956,5.8030204553801,92.64453125,92.6484375,f5
3361d1fa56ff9fbf8f88fc088b0dafb6,0.13273915695135002,0.1958060790196,328.1484375,328.28125,f6
33656cd762ee5c6f4fee566ecb31ad61,6.7761891168192,7.2952503503868,323.11328125,324.4765625,f7
338be16e5f6872e18b7c1ce6db2498b3,0.0123544591397,0.34621689809600004,1.7734375,1.77734375,f0
3390acb9c7a1e8730d106edd77a4895e,6.02022836504435,6.503490552743701,92.828125,92.828125,f6
3395bff6b5575a6bdae0ceed76c54483,0.9903808823754999,1.0534808943372,9.80859375,10.05859375,f1
339a697ddd6cfb15c349c535da80052d,0.0006264388268,0.0006264388268,1.78515625,1.78515625,f0
339b7f925dcbbc6e27baab153512cab2,2.5663456810389,3.5003508259934,10.03125,10.03125,f3
339e7c87d4cec14ed1c4e8bc4dccdf01,1.5404312048288502,1.7266311911231,56.8203125,57.609375,f1
33a68cdefa373cea4cd1ed293409560f,0.45586490538885005,0.6235999554923001,71.73046875,72.7265625,f1
33a99a1308090d669cce94112c52c1a4,0.47728022565085004,0.5503851507940001,9.578125,9.58203125,f0
