Sistema,Ambiente,Modulo,Pod,Error,Qtd,Hora,Minuto,Hash
fiscdenatran,fiscdenatran-fistranpro,fistran-gateway,fistran-gateway-5c8445867d-hwnzd,OOMKilled,1,12,45,a1f6f3e8af986d3c9f98890c0fcd1f04
fiscdenatran,fiscdenatran-fistranpro,fistran-gateway,fistran-gateway-5c8445867d-mhhsp,OOMKilled,1,12,45,ba1caa808a2dae66579acb6a14eb2fa9
cadmei,cadmei-prd,gerenciamei-backend,gerenciamei-backend-c75488b96-6xscq,OOMKilled,1,12,45,ff862bbc13e87d45d3bc383b88736c64
apexdata,apexdata-mon,grafana,grafana-575b7b9d8c-7fvpv,OOMKilled,1,12,45,7f68cf78b3a9c5e13c6986981ff8981d
bilcd,bilcd-mon,grafana,grafana-6dd66df8fc-r7879,OOMKilled,1,12,45,1457559cc9eace85bfa102b973d26b2f
centraldebalancos,centraldebalancos-mon,grafana,grafana-75f6656557-znpbw,OOMKilled,1,12,45,d837f5b824adecbadaa689fe433b6e34
custos,custos-mon,grafana,grafana-59d687b8df-rqt24,OOMKilled,1,12,45,d8e79c41b1bc32cc5cfc37731fd36ac3
ecffaturamento,ecffaturamento-mon,grafana,grafana-794bd46b85-v4c92,OOMKilled,1,12,45,18034c4e1ce35ad9551ccfc16b1d2543
nfse,nfse-mon,grafana,grafana-dfcfbd454-wf6rf,OOMKilled,1,12,45,5395e21c49e1dc3e193c6c62d92693e8
psdenatran,psdenatran-mon,grafana,grafana-644c85f9bf-s2rfd,OOMKilled,1,12,45,4b0f628e924dcaa4e11573835f1a443f
sinespcad,sinespcad-mon,grafana,grafana-76d4648ff6-ngbmt,OOMKilled,1,12,45,cd4428195bf82c26f5d9449b2ede4467
sinespppe,sinespppe-mon,grafana,grafana-5fcd7b4664-k7plq,OOMKilled,1,12,45,3338acc4232c1128aa023fa618e8aeaf
tseicn,tseicn-monitoracao,grafana,grafana-84c85bc764-vdvqg,OOMKilled,1,12,45,1588f3a6ca26e2aad24cdb48f7625733
ecac,ecac-mon,grafana-ecac,grafana-ecac-59b59767f4-8h5qf,OOMKilled,1,12,45,850213d6619f5b5988855ceb3ab7153d
dedat,dedat-green,green-influx,green-influx-7899d94666-c2v7g,OOMKilled,1,12,45,54ffc2d0fa9e061d5c16a2ff213759e1
carneleaoweb,carneleaoweb-mon,grf-clweb,grf-clweb-c685858c9-st9gw,OOMKilled,1,12,45,45b8a2434289eef703c4d8e3c532c038
receitadata,receitadata-mon,grfa,grfa-867bcf95b-n4tq6,OOMKilled,1,12,45,41cdd760692abfe49b02499d093c8e33
carteiradigital,carteiradigital-d,habilitacao,habilitacao-78f54c6449-ng6hl,OOMKilled,1,12,45,0a6f8972b9922da46a3f590cd46a9524
carteiradigital,carteiradigital-h,habilitacao,habilitacao-645b747499-nk2g8,OOMKilled,1,12,45,06b85e0c76651fed72282df27be1628e
carteiradigital,carteiradigital-p,habilitacao,habilitacao-7b8b5b98c-bvjqg,OOMKilled,1,12,45,15912d3818a542737215d7abf1cdfa5c
carteiradigital,carteiradigital-p,habilitacao,habilitacao-7b8b5b98c-ff6wk,OOMKilled,1,12,45,20bd5c2a4a46e76c3037f7d7e7f47eeb
esmon,esmon-pr,haproxy2,haproxy2-6996c66844-nj59q,OOMKilled,1,12,45,7f85198afaa0936088af8984235b2f6d
sfitweb,sfitweb-d,hasura-console,hasura-console-7b9799cd4b-dgw4s,OOMKilled,1,12,45,2384f0cebed0d4470cebda6619d523dc
dctfwebcompleta,dctfwebcompleta-pro,htmlpdfrenderer,htmlpdfrenderer-fb9849678-h8p54,OOMKilled,1,12,45,abf3d915f568551f99e0d40e015ee7f5
dctfwebcompleta,dctfwebcompleta-pro,htmlpdfrenderer,htmlpdfrenderer-fb9849678-jqrd9,OOMKilled,1,12,45,40770a12e3ea44ea0f95f96b9b3b5f50
dctfwebcompleta,dctfwebcompleta-pro,htmlpdfrenderer,htmlpdfrenderer-fb9849678-x2cc4,OOMKilled,1,12,45,fdffc2a716342c88f07961400ffdd427
spunet,spunet-pro,incorporacao-backend,incorporacao-backend-65cddfcf5b-hzzkl,OOMKilled,1,12,45,abb49e82bc756062b852e56884ac1e3a
inovasimples,inovasimples-p,inovasimples-api,inovasimples-api-569968b4fb-sjngq,OOMKilled,1,12,45,21f6fbca80c3b8f84734ae05064c7a83
integra-esapli,integra-esapli-prod,integra-backend,integra-backend-8d9d9d547-8c24b,OOMKilled,1,12,45,8de21ee9bc70d58a874eb46ce96c6b01
sinesp,sinesp-prod,integracaobnmpservice,integracaobnmpservice-74d778fc5c-krwpr,OOMKilled,1,12,45,472477b3cc59729dbc9bed21e8ac6371
spunet,spunet-pro,integrador-backend,integrador-backend-7f5659fc5c-b6jkm,OOMKilled,1,12,45,6e87b9943f24b5e6880522846ec6022b
spunet,spunet-pro,integrador-backend,integrador-backend-7f5659fc5c-g2jlp,OOMKilled,1,12,45,953559e69059b8e5a8ae4b94c7257c37
renainfweb,renainfweb-p,integrador-consulta,integrador-consulta-9db846f8-4kfls,OOMKilled,1,12,45,c7ead78fcf841c77bc6c23cc3aee5e46
renainfweb,renainfweb-p,integrador-consulta,integrador-consulta-9db846f8-b7s5c,OOMKilled,1,12,45,a3934db0613305b12b034fcccce0125c
renainfweb,renainfweb-p,integrador-consulta,integrador-consulta-9db846f8-bg6mt,OOMKilled,1,12,45,d1deafd475e555f860450d2c97ede9f7
renainfweb,renainfweb-p,integrador-consulta,integrador-consulta-9db846f8-clnl8,OOMKilled,1,12,45,8b56c0e7a8c179491cf11946ad853967
renainfweb,renainfweb-p,integrador-consulta,integrador-consulta-9db846f8-crhmg,OOMKilled,1,12,45,2eaf933c66aa19ae84581bc006b422e7
renainfweb,renainfweb-p,integrador-consulta,integrador-consulta-9db846f8-dblfv,OOMKilled,1,12,45,8d61fe8fa7687d6319e4e1820d5ed11a
renainfweb,renainfweb-p,integrador-consulta,integrador-consulta-9db846f8-jl2cv,OOMKilled,1,12,45,84db375ec323e2d082fb316f043a3617
renainfweb,renainfweb-p,integrador-consulta,integrador-consulta-9db846f8-qv8d2,OOMKilled,1,12,45,741a776368f0a728ef32c24dd79fe02c
renainfweb,renainfweb-p,integrador-consulta,integrador-consulta-9db846f8-xmdqx,OOMKilled,1,12,45,950567824e5717623d7bf6da17ee44b3
svpc,svpc-h,integrador-neoid,integrador-neoid-5ddb4f5949-sh588,OOMKilled,1,12,45,39f49d98fc584955fc645e887af512a5
ajuizamentoparametrizado,ajuizamentoparametrizado-p,interface,interface-6b94b59b49-bp6tn,OOMKilled,1,12,45,1f0e838697a1061bc4ec7f7872241b15
sinespppe,sinespppe-d,jaeger,jaeger-f877654f8-7dlwl,OOMKilled,1,12,45,35d9aa5e1c8703fae7f3c291cc7dc20d
sinespppe,sinespppe-p,jaeger,jaeger-b65969cbf-dwm6n,OOMKilled,1,12,45,9d63920382543c00c20d017871f9c390
autentikus,autentikus-v1,jboss-authn,jboss-authn-5d4ffd4867-59h5c,OOMKilled,1,12,45,a35bb084b356f1f8f6a56394bfe679c0
sigepe-talentos,sigepe-talentos-desenv,kibana,kibana-7f6d879bd4-fb98k,OOMKilled,1,12,45,1a780964427797d128a7fa5a96ca2e4a
handson,handson-kopiamon,kopiamon-grafana,kopiamon-grafana-56d7cbfc7f-rxrqm,OOMKilled,1,12,45,71ffb9685e73d81a4bd23b3fee569509
krfb,krfb-rnf,krfb-activemq-artemis,krfb-activemq-artemis-64bd8669f6-xxnv6,OOMKilled,1,12,45,ffdb935e97a6dd0530958526e31dc129
krfb,krfb-desenvolvimento,krfb-gerencial,krfb-gerencial-6f985db4bc-d8df2,OOMKilled,1,12,45,03eb5df275e43bba276bdc3df51391f0
krfb,krfb-tagerencial,krfb-gerencial,krfb-gerencial-bf775586d-5tqth,OOMKilled,1,12,45,d47cbe23afbf24af005ade2151a44cef
krfb,krfb-desenvolvimento,krfb-servicos-auth,krfb-servicos-auth-56c86f67f6-857lx,OOMKilled,1,12,45,aac31163b4a30e54e424a25207b55b41
krfb,krfb-homologacao,krfb-servicos-auth,krfb-servicos-auth-5d7f8869c7-f9698,OOMKilled,1,12,45,9f8afd7e6b54410936db7027db1fe498
krfb,krfb-testes,krfb-servicos-auth,krfb-servicos-auth-56bfdf776d-thr4s,OOMKilled,1,12,45,5e6a7f9b50c6ef5a41f9b8311c90e9b8
leilao,leilao-hom,leilao-database-migrations,leilao-database-migrations-f7f6cdd84-9j9l2,OOMKilled,1,12,45,0c21d23aaf58a9722c065b3dc3bb8ea5
leilao,leilao-pro,leilao-database-migrations,leilao-database-migrations-7885d45f75-gfw5g,OOMKilled,1,12,45,2b35076166d203ec88e1724eb18b02de
listadevedores,listadevedores-p,listadev-spring-api,listadev-spring-api-646db6b6d4-7j2j9,OOMKilled,1,12,45,944d67799d1c2b6eba5b713da969bed4
listadevedores,listadevedores-p,listadev-spring-api,listadev-spring-api-646db6b6d4-9kgw7,OOMKilled,1,12,45,4335168e3959c97e638588dd0cc2334c
listadevedores,listadevedores-p,listadev-spring-api,listadev-spring-api-646db6b6d4-fjwkc,OOMKilled,1,12,45,25a3c0d740e83844e2fe5f7beccda3d3
listadevedores,listadevedores-p,listadev-spring-api,listadev-spring-api-646db6b6d4-q4hrd,OOMKilled,1,12,45,4cc21d3c14e81a8ec8f5396aa833a7d9
listadevedores,listadevedores-p,listadev-spring-api,listadev-spring-api-646db6b6d4-vpnbh,OOMKilled,1,12,45,685e32fa60344c2653cd8fc1413883fe
listadevedores,listadevedores-p,listadev-spring-api,listadev-spring-api-646db6b6d4-xr8fp,OOMKilled,1,12,45,f76c21d1dc8ef75612cce96e3421511a
portalcadastro,portalcadastro-p,listas,listas-7c88d9ff57-m84sn,OOMKilled,1,12,45,a4390bd039e5270efdadd518396d48a6
handson,handson-litestreamon,litestreamon-grafana,litestreamon-grafana-c75c9f5bb-sv2m8,OOMKilled,1,12,45,a2837ed9512ae4112b218616a0aa7101
handson,handson-litestreamon,litestreamon-prometheus,litestreamon-prometheus-5b94fc7db-9wffm,OOMKilled,1,12,45,5f7b524e1af80fdf14ca4b80116ab7fc
cdnia,cdnia-d,m,m-65f65f4d94-dhgpz,OOMKilled,1,12,45,d97e3cd80cf6e3a8179b2df5d2055a86
siconv,siconv-h,maisbrasil-api-back,maisbrasil-api-back-78b9f7c94c-b8phd,OOMKilled,1,12,45,6d80b074946d437fdd7c99e290798667
siconv,siconv-p,maisbrasil-ted-backend,maisbrasil-ted-backend-5cd6754d75-4gprh,OOMKilled,1,12,45,dccf7f88343058919efb16a081afc18a
siconv,siconv-tre,maisbrasil-ted-backend,maisbrasil-ted-backend-67f9c88bb-gppqf,OOMKilled,1,12,45,be3dc75b285325b7165855402d313f45
siconv,siconv-tre,maisbrasil-transferencia-grpc,maisbrasil-transferencia-grpc-9f6c74889-2thr7,OOMKilled,1,12,45,38ab8c9c6651dd4f06bd6cdf6840e3b5
idpro,idpro-p,manager-api,manager-api-6b55d44645-jwz94,OOMKilled,1,12,45,e4f24a1b17f529d8849e18c22fc04c7d
sfitweb,sfitweb-p,mensagem,mensagem-6975bc6d8f-v8vb4,OOMKilled,1,12,45,a966aea8b2eecc8c7a6ef861d43bc32f
mercurio,mercurio-des,mercurio-backend,mercurio-backend-7ddd4dcdbd-2dm94,OOMKilled,1,12,45,2b32070ece57d4c50919b2b8a6dff272
dedat,dedat-labcms,mqtt-certificate,mqtt-certificate-8b98fb9d6-t7pcz,OOMKilled,1,12,45,9c6cf1703136e9a8be00d13d2fb7b41e
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-27x8w,OOMKilled,1,12,45,0c31fed24af1e2926e2c3d42c7b592e6
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-2x2xg,OOMKilled,1,12,45,62bbaf47be831622720e759cad40b488
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-62gn2,OOMKilled,1,12,45,08405489ed26864750c390d228112d96
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-6lh4d,OOMKilled,1,12,45,2a9182afb5f93551cb9048b152013ea3
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-8rrzg,OOMKilled,1,12,45,4b9eb8ad948a141fafc774bda65c1dd8
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-b7mw9,OOMKilled,1,12,45,66a74ad903b24e1c2cee5b2081cf0947
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-d8n9q,OOMKilled,1,12,45,39f4fb28f45ea06b8c2b9135da86ce20
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-dmqlm,OOMKilled,1,12,45,763836ed47bdc53a7a9578d77400825e
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-j8jtx,OOMKilled,1,12,45,f80a38228945f73e47a383db3c2c6281
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-ml8v5,OOMKilled,1,12,45,e48a6f1d9c172a0e1a6d838a52e703f8
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-ng62r,OOMKilled,1,12,45,fd0ba1387f3f497b551f8d18b4e4039b
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-p2t7m,OOMKilled,1,12,45,0e3435c3c994ca822983f7003fadf01a
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-r49nw,OOMKilled,1,12,45,e581927d9c7f8160a2d2d2efd73f71e9
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-rnw66,OOMKilled,1,12,45,abb9b149216deb872079b453b8b3104a
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-sgrpx,OOMKilled,1,12,45,129eb50630ae978a8298573d28ca441d
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-trzt6,OOMKilled,1,12,45,24e818f9f60e996a0ecc1d326a4fb0f5
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-vrf6w,OOMKilled,1,12,45,c1ee08292b289b38f543acd682e045f7
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-vtntd,OOMKilled,1,12,45,b24859190a128b253a473f7caa81f265
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-w4jfz,OOMKilled,1,12,45,8c261ffde8533460421acde53e679096
appgovbr,appgovbr-p2,nats-go-consumer,nats-go-consumer-86b7f5d8c6-wzwpp,OOMKilled,1,12,45,f149cc0f3a910774ce34832cb2a353ee
datavalidp,datavalidp-p,nats-node-8,nats-node-8-74c4d96495-hdvpm,OOMKilled,1,12,45,4c3269f4d22051eab5b5b895f87d7766
nfse,nfse-p,nfse-adn-recepcao-api,nfse-adn-recepcao-api-5946dc46fc-xsmvl,OOMKilled,1,12,45,28ca378b2609df4a69af36c3dd2ef432
esmon,esmon-pr,node,node-6cc474c74d-gh9rb,OOMKilled,1,12,45,7348b7dc1d83498e2864393efef3a312
redesimservicos,redesimservicos-d,notifica-deferimentos-batch,notifica-deferimentos-batch-1667481540-7fwr9,OOMKilled,1,12,45,5f96cae50d8f6e50bf6ec82c1abe4c94
sabia,sabia-p,nucam-api,nucam-api-7777bdffdd-99gwn,OOMKilled,1,12,45,a71507059314f3c6b52f0838e3f79c6e
faturamento,faturamento-p,pagamento,pagamento-78dffcbbf4-8wzbf,OOMKilled,1,12,45,d6e5ac6e06eaaa67aa181a672f7fd235
puma,puma-prod,pgfn-batchs,pgfn-batchs-566c575b56-q5g8z,OOMKilled,1,12,45,626377436cc79bdd9d4a01d7e331c5bd
sccpgim,sccpgim-prod,pgim-backend,pgim-backend-54c6cc6c8-qhnmb,OOMKilled,1,12,45,94c3b45e7f9064d5bf1ae0f11b967ce4
sccpgim,sccpgim-prod,pgim-backend,pgim-backend-54c6cc6c8-zg4s8,OOMKilled,1,12,45,9d79c804f171aad32bc9d7cba0544cff
brcidadao,brcidadao-p,picturescalingv1,picturescalingv1-84977dfdb4-78xw6,OOMKilled,1,12,45,203cb29937838613d640579abea319be
cdnps,cdnps-podipsdf,podips-reader,podips-reader-989865855-c6vpk,OOMKilled,1,12,45,359a719167f15efa05042a9c90ad45a6
cdnps,cdnps-podips,podips-reader,podips-reader-5dd44888df-z6ch7,OOMKilled,1,12,45,e70aaf29cb288057dfdb222023dace85
ws-sne,ws-sne-sneplusdes,portal-servicos-email,portal-servicos-email-667cb4b56f-9gg94,OOMKilled,1,12,45,c29ace9a58967df020cea8dc21d62d35
ws-sne,ws-sne-sneplusdes,portal-servicos-email,portal-servicos-email-667cb4b56f-d7k4r,OOMKilled,1,12,45,b4c6342f0c526a5b5aa1005959bb912e
psdenatran,psdenatran-p,portalservicos-acesso,portalservicos-acesso-548486f7-jjch7,OOMKilled,1,12,45,7ec52a092812416a2afb9d9b48644416
psdenatran,psdenatran-p,portalservicos-acesso,portalservicos-acesso-548486f7-xvrwp,OOMKilled,1,12,45,848afddfffa9ea0f0aefd5cf455e833d
piscofins,piscofins-hom,ppcf-backend-manutencao,ppcf-backend-manutencao-8676746f57-vzmdb,OOMKilled,1,12,45,0709aa18f7faa341f25da60fa5ea2c8d
sinespppe,sinespppe-h,ppe-pesquisa-carga,ppe-pesquisa-carga-568c4ff7c8-zxd2f,OOMKilled,1,12,45,ad17b2445d47e7d3a912b767ba20b43d
siafi,siafi-mon,pr,pr-65458dff8c-j26nd,OOMKilled,1,12,45,d0ab17fb2a839bcc2f1e8cf313299f1e
precadininternet,precadininternet-p,pre-cadin-internet,pre-cadin-internet-6c974b7688-k4st5,OOMKilled,1,12,45,4e7141a475b52c19c1db6cea9b168862
precadininternet,precadininternet-p,pre-cadin-internet,pre-cadin-internet-6c974b7688-pqjr5,OOMKilled,1,12,45,406cc75a145f3a4a6ff580cdcbec06ff
sinter,sinter-p,procextrn,procextrn-7cd48d8c67-b5zfk,OOMKilled,1,12,45,7e1fa42c8e895268f96841d6831b3373
proc-fgtsd,proc-fgtsd-d,procuracoes-backend-java,procuracoes-backend-java-8c6594b4c-knp75,OOMKilled,1,12,45,d2cf9639200c13ca9fe8662a2f7a76cc
proc-fgtsd,proc-fgtsd-v,procuracoes-backend-java,procuracoes-backend-java-6c5b66486d-z5hf6,OOMKilled,1,12,45,8f247dd85babddb67b815eaccf77aa2d
recomgov,recomgov-mondf,prometheus,prometheus-c84468f84-dbdqb,OOMKilled,1,12,45,8b91b0e8cf86a99eb2690048920070ce
appgovbr,appgovbr-mon,prometheus,prometheus-85fc9b5cfc-6r4jq,OOMKilled,1,12,45,ce628e9ac1198b994b643224e0b0542d
assiste,assiste-monitoracao,prometheus,prometheus-54d9884fc7-wlk5m,OOMKilled,1,12,45,262b89d1cc0bf17ed8690bcb38c90f93
bcadastros,bcadastros-mon,prometheus,prometheus-5b846f6454-ls6nj,OOMKilled,1,12,45,2f86769bc74ecfd2bfd35c06c346af70
bilcd,bilcd-mon,prometheus,prometheus-6df5b6d9b7-85vfk,OOMKilled,1,12,45,1ff4397ec3234fb0ef9fe54d8c3f2945
carteiradigital,carteiradigital-mon,prometheus,prometheus-685cdf8cf9-wnv6s,OOMKilled,1,12,45,32fc29d961b9428e238a1ac5034b792e
custos,custos-mon,prometheus,prometheus-7dc8557bff-dq6jt,OOMKilled,1,12,45,c05ee04e691f997d80ab1e6f1b87753c
portalunico,portalunico-mon,prometheus,prometheus-598545549c-zv5bw,OOMKilled,1,12,45,4c194e7eef400a4c2c76be9b34c161c8
puma,puma-mon,prometheus,prometheus-5bd6fc44cd-s8n67,OOMKilled,1,12,45,349ea0410cb352734265b65b9af6e1e6
renavam,renavam-mon,prometheus,prometheus-64f98ffc4-76s66,OOMKilled,1,12,45,86b2aaad86c36afccd0346fd51468a2f
renave,renave-mon,prometheus,prometheus-c4f8bd46f-qdcvh,OOMKilled,1,12,45,706ae6aa1efd7dbaee588835ec94d614
siscomex-di,siscomex-di-mon,prometheus,prometheus-75b6b4d896-7xzlj,OOMKilled,1,12,45,1c07235f155cb5d2465e64170414dd15
spednfe,spednfe-mon,prometheus,prometheus-6f64ff5d87-9cfvf,OOMKilled,1,12,45,48f303f0ee1396d75e3c9b99b65ba4f5
baas,baas-monbsa,prometheus-df,prometheus-df-5546df7854-cvkpz,OOMKilled,1,12,45,a0e71cdde166e6071a4bd6cecc70e8cc
integracontador,integracontador-m,prth,prth-6889877679-xgkd9,OOMKilled,1,12,45,db0baad1f78de8532d45eecdac140fe8
pucomex-gate,pucomex-gate-pro,pucomex-gate-sped,pucomex-gate-sped-75c569dc5c-7xc7q,OOMKilled,1,12,45,dcb9303f443b99fb88f246aa56e89cd5
pucomex-gate,pucomex-gate-pro,pucomex-gate-sped,pucomex-gate-sped-75c569dc5c-n4l69,OOMKilled,1,12,45,ae9c8a247fbac6057fb2f8a9d79f8595
pucomex-gate,pucomex-gate-pro,pucomex-gate-sped,pucomex-gate-sped-75c569dc5c-rrmqt,OOMKilled,1,12,45,75a78768416eb5bbc5faa52023a78026
pucomex-gate,pucomex-gate-pro,pucomex-gate-sped,pucomex-gate-sped-75c569dc5c-rvswh,OOMKilled,1,12,45,8e86da6025b9744826339064d67f2775
observaserpro,observaserpro-d,r1-valid,r1-valid-57fc7f9f48-cgq45,OOMKilled,1,12,45,e738bc1122365ffa09ac8d52116c9400
spunet,spunet-pro,rabbitmq-expoter,rabbitmq-expoter-6d487dddc8-cxr4b,OOMKilled,1,12,45,7b1621af6d80ff2715eaede64047d3fd
carteiradigital,carteiradigital-p,recall,recall-7f7b94b54d-2qnb6,OOMKilled,1,12,45,85c29f017b4d1e5c54d4f4afc838a0be
carteiradigital,carteiradigital-p,recall,recall-7f7b94b54d-65lnq,OOMKilled,1,12,45,acdb0293f96a45ba98e8ea10f5e72e49
sigepe-talentos,sigepe-talentos-producao,redis-talentos,redis-talentos-f75fd987d-mg5gp,OOMKilled,1,12,45,596e4f0940a92bc9eb7a490245d68745
reinf,reinf-pro,reinf-painel,reinf-painel-7969c75958-787zp,OOMKilled,1,12,45,8f96e85298a2c32e538df588828a8786
reintegra,reintegra-h,reintegra-springbatch,reintegra-springbatch-d57c6fcb6-njz7q,OOMKilled,1,12,45,5582a2cc0c755efa9fe05b5531d43a56
reintegra,reintegra-p,reintegra-springbatch,reintegra-springbatch-54c9655d64-sj75f,OOMKilled,1,12,45,868850e7bd9d896f9bee7c82d373c40c
siapa,siapa-pro2,relatorio-acomp,relatorio-acomp-94bfdc9fc-6r4d8,OOMKilled,1,12,45,abca5d824ae62ab97fae53d54deeba5e
renachservice,renachservice-mon,renach-condutor-service-prth,renach-condutor-service-prth-9bb78b9ff-64qnx,OOMKilled,1,12,45,bf1ffbec771f70b8332034c5198e6270
renavam,renavam-pro,renavam-integrador-consulta,renavam-integrador-consulta-58586d658d-d4qhz,OOMKilled,1,12,45,28213a2d5afa6feb06fa652ee9cae74e
renavam,renavam-pro,renavam-integrador-transaciona,renavam-integrador-transaciona-864d7f464d-48wsl,OOMKilled,1,12,45,f2eb3508c25224d95bac90196efb28b2
renavam,renavam-pro,renavam-integrador-transaciona,renavam-integrador-transaciona-864d7f464d-5rwzv,OOMKilled,1,12,45,dad8b2dd7f15299416a1098247f8347b
renavam,renavam-pro,renavam-integrador-transaciona,renavam-integrador-transaciona-864d7f464d-978sg,OOMKilled,1,12,45,7e7bd2c9218e1b1b479ec2b151a4ee0b
renavam,renavam-pro,renavam-integrador-transaciona,renavam-integrador-transaciona-864d7f464d-bhbkl,OOMKilled,1,12,45,c53508b9eb6f3be0931fb8cb7d1c9aa9
renavam,renavam-pro,renavam-integrador-transaciona,renavam-integrador-transaciona-864d7f464d-c44dz,OOMKilled,1,12,45,266f67b44b6b89fa6c4e1bf70238ec28
renavam,renavam-pro,renavam-integrador-transaciona,renavam-integrador-transaciona-864d7f464d-cx9cj,OOMKilled,1,12,45,4cb39872fe645233ee642bbc17391474
renavam,renavam-pro,renavam-integrador-transaciona,renavam-integrador-transaciona-864d7f464d-ft7ct,OOMKilled,1,12,45,091b9c4a301815e284b6ce9f64fed228
renavam,renavam-pro,renavam-integrador-transaciona,renavam-integrador-transaciona-864d7f464d-fw8kz,OOMKilled,1,12,45,d09163ea797d1dbf4bf499f24f1e483a
renavam,renavam-pro,renavam-integrador-transaciona,renavam-integrador-transaciona-864d7f464d-g67xk,OOMKilled,1,12,45,ecbed9db2f2619ab4b8d51b5a833cb3e
renavam,renavam-pro,renavam-integrador-transaciona,renavam-integrador-transaciona-864d7f464d-hrrgk,OOMKilled,1,12,45,8469a16a80046069ef333de64279dfd6
renavam,renavam-pro,renavam-integrador-transaciona,renavam-integrador-transaciona-864d7f464d-tbwrq,OOMKilled,1,12,45,f643e102f1d1a0828b538badf95fbcec
renavam,renavam-pro,renavam-integrador-transaciona,renavam-integrador-transaciona-864d7f464d-vs5v2,OOMKilled,1,12,45,44b0478e0e992d5a94f602fc6cad613f
retsam,retsam-hom,retsam-core-malha-dctf,retsam-core-malha-dctf-7cd559cb4b-b64tk,OOMKilled,1,12,45,d8de7cddcfa1f5856799640e3dade78c
retsam,retsam-prod,retsam-core-malha-reinf,retsam-core-malha-reinf-59cf57b476-g7s57,OOMKilled,1,12,45,f7520dd6c27969fca868f7ae109cc058
