Sistema,Ambiente,Modulo,Pod,Uso_Memoria,Hora,Minuto,Hash
portal-logado,portal-logado-p,nats-server-node-e,nats-server-node-e-58c9667c9-5qj8x,84697088,5,30,0d5ee0c48f5f28fe536ff21807637377
conectagov,conectagov-conectagovp,nats-server-node-e,nats-server-node-e-79c579dfb6-cm4cq,101113856,5,30,0203bf341d886d4aab4f1078c4615b4b
portal-logado,portal-logado-p,nats-server-node-f,nats-server-node-f-7897d6cd65-7wgk6,78540800,5,30,1f38eef7d5651542695c62d8e576ae95
conectagov,conectagov-conectagovp,nats-server-node-f,nats-server-node-f-74bfd455cb-mgnbl,85811200,5,30,b46381786b3210391cf11841b81db2cf
portal-logado,portal-logado-p,nats-server-node-g,nats-server-node-g-c6db77995-447xc,95944704,5,30,5fb11be6e37bc1f5aa7aeb039085d693
labcta,labcta-nats,nats-server1,nats-server1-7c55c6bbbf-8959b,92430336,5,30,13529edb8b3beb261e57f0ec73ec7f56
radarv2,radarv2-e,nats-server2,nats-server2-644bb46688-n9hcz,61423616,5,30,bd2ffe8140481ef93f580312f60c3e44
radarv2,radarv2-d2,nats-server2,nats-server2-666dfb6587-6lgnk,96661504,5,30,a18aa91b99e27a73c0dbdf50cb7bdb09
labcta,labcta-nats,nats-server2,nats-server2-f7f97d7f6-6zhdb,80244736,5,30,9895c68efdf71bbd1faa2a8da1dcffbb
radarv2,radarv2-p,nats-server2,nats-server2-6cb8b4f797-849fn,2035298304,5,30,06214f8d333261c6e63237e12c8c4ad7
labcta,labcta-nats,nats-server3,nats-server3-678676d87-9m2cw,77590528,5,30,0cd91b12535d05a9c8427971bfa8c7fe
brcidadao,brcidadao-t,nats-slave,nats-slave-786c87656c-rqn77,154808320,5,30,a7000fe7af4c683f50d572949c08715a
fgtsd,fgtsd-v,nats-streaming,nats-streaming-66896d9946-hdknh,78929920,5,30,de2d15337045eddad3d5fd9ca583be75
sinaflor,sinaflor-tes,nats-streaming,nats-streaming-7cc5f8f54f-6kzxv,65101824,5,30,b39cb1923d58d4f48c59e2d2160b6404
fgtsd,fgtsd-h,nats-streaming,nats-streaming-7f66899dc-v5w7p,72048640,5,30,5485060c528a83307d98b43578f70e5d
fgtsd,fgtsd-d,nats-streaming,nats-streaming-658f4864bc-4lfkd,98246656,5,30,c6d00dafe23d0d754b01c3c534a3747c
sinaflor,sinaflor-hom,nats-streaming-2,nats-streaming-2-65c6fc98c6-kwq7v,82440192,5,30,48a79e2210203d8eedc210ee0ed708c4
sinaflor,sinaflor-tes,nats-streaming-2,nats-streaming-2-844556d79d-vz7dr,78774272,5,30,6b84cba93a48ce3c92ced79fe0621c16
sinaflor,sinaflor-des,nats-streaming-2,nats-streaming-2-554b4c674c-c8m56,145338368,5,30,a95c87e2a2cdce881be096b1cc79781c
sinaflor,sinaflor-val,nats-streaming-2,nats-streaming-2-6bfb649677-n5tvz,24977408,5,30,b39ffe0b77b3b1d23a79a3f9a40dc40e
notificagov,notificagov-h,nats-test,nats-test-654c7fbf6-qzz6s,94793728,5,30,1199cfca412b2c9c5b8043ddb189c4f8
notificagov,notificagov-d,nats-test,nats-test-644bd9c7c6-px8xp,111099904,5,30,d41ca3f4848a6bf14b37255927b13c7e
notificagov,notificagov-p,nats-test,nats-test-78949974d8-lxxzv,93360128,5,30,2e05aca1260f48fac8c36e29bc7a664f
pgfndocs,pgfndocs-h,natural-stress,natural-stress-5b796bdb75-nkf46,142794752,5,30,a68063f8fe900b4ef2ccfda2933cf403
pgfndocs,pgfndocs-d,natural-stress,natural-stress-56d6bc9c8c-8hq45,172167168,5,30,cfffc3e76bc30a7c7499cbddca55bb22
pgfndocs,pgfndocs-p,natural-stress,natural-stress-6ccd99cf68-pbd22,137822208,5,30,8770a482915881a16a708875630de473
dashboardcnpj,dashboardcnpj-e,natureza-juridica,natureza-juridica-6dd9b8cc85-wpmnc,260435968,5,30,0b6dbf4aee765196894dfa8d9403e834
nebraska,nebraska-spo,nebraska-server,nebraska-server-76fdd7758-bpntq,47222784,5,30,9b872683a1258202b8fad6bc12ed5964
vendas,vendas-p,neoid,neoid-79947f5768-pxzns,1875968,5,30,dd3278c7d955e175d6f45848c444e79e
vendas,vendas-d,neoid,neoid-565596cffb-9qkp7,1884160,5,30,d31e65a2b608771267c1652c30c7a4de
siass,siass-pro,ner,ner-546d997d94-5cfz2,88563712,5,30,ccb9cba353509356d714e337cbfe3e76
siass,siass-hom,ner,ner-cfbd847bf-82nvc,73285632,5,30,94fd8ededf5d106865a0c159168c63c9
siass,siass-d,ner,ner-59d68d6649-hnqbl,75919360,5,30,6a36545724cc52a3623323532a1fb251
siass,siass-pro,ner,ner-546d997d94-kqnl5,94031872,5,30,06967606cc59f271c507f2bd11956667
siass,siass-tre,ner,ner-5b69f97478-cm5kd,76820480,5,30,71324508149e83cb964a7c81c8b0d36a
siass,siass-hom,ner,ner-cfbd847bf-n997f,76574720,5,30,a8f04997a237437d884904ab3e976a91
siass,siass-d,ner,ner-59d68d6649-sz292,78098432,5,30,66acd296352bf62c7ae18c9226bd5a68
apinfe2,apinfe2-p,nfe-push,nfe-push-85f88bff6f-7r9w9,82710528,5,30,e6f6ad998c26dcaa31591674d946d62a
apinfe2,apinfe2-p,nfe-push,nfe-push-85f88bff6f-s76mt,86007808,5,30,cab088dffb85dab7acfbc8fbc1b01cb3
apinfe2,apinfe2-p,nfe-push,nfe-push-85f88bff6f-cgn22,92938240,5,30,84e394aa865e8836c8f69b2539e059de
apinfe2,apinfe2-p,nfe-push,nfe-push-85f88bff6f-848gr,94863360,5,30,318ad66430fd491be9a41d8e4912fed7
apinfe2,apinfe2-h,nfe-push,nfe-push-764cf7c54-v2nbw,61345792,5,30,3cbc4b7272116f419a6795f1241c0d89
apinfe2,apinfe2-p,nfe-push,nfe-push-85f88bff6f-9s5tf,97607680,5,30,62caefd340aabaedfdd0776883aca120
apinfe2,apinfe2-p,nfe-push,nfe-push-85f88bff6f-qfbz8,85651456,5,30,4c2a749c11a7a18c152be314ddba9735
nfse,nfse-h,nfse-adn-carregar-elastic,nfse-adn-carregar-elastic-7696ddd489-xv56v,72523776,5,30,9b05e41d7ed22d799cb7a9659cc041b7
nfse,nfse-d,nfse-adn-carregar-elastic,nfse-adn-carregar-elastic-66c6bff5fb-pcdz7,36913152,5,30,0b7f2e107c665dfaaf80b5d806d2578e
nfse,nfse-h,nfse-adn-contribuinte-api,nfse-adn-contribuinte-api-5b4b5656f4-928bv,59437056,5,30,f2690907b32ad37beb7154da3106e490
nfse,nfse-prest,nfse-adn-contribuinte-api,nfse-adn-contribuinte-api-5fb79d5595-v78tw,78471168,5,30,2fbf8c6286847ac87ca72f003aa8d6fe
nfse,nfse-p,nfse-adn-contribuinte-api,nfse-adn-contribuinte-api-567c5cfb9-2cfxz,52465664,5,30,2d82c57b6c5bd9eab48a0661d02a4398
nfse,nfse-d,nfse-adn-contribuinte-api,nfse-adn-contribuinte-api-78b64c4b5d-mjzpm,49004544,5,30,4b315ef07413b9ffc9a3661004299dc2
nfse,nfse-prest,nfse-adn-gerador-nsu-dist,nfse-adn-gerador-nsu-dist-77b94c46c-7p2qc,71618560,5,30,a8294598dd6ec2b33177344052efbe07
nfse,nfse-h,nfse-adn-gerador-nsu-dist,nfse-adn-gerador-nsu-dist-7ff544f788-sv5bc,104079360,5,30,f90003441fe66106af6f665f3a3f64ee
nfse,nfse-p,nfse-adn-gerador-nsu-dist,nfse-adn-gerador-nsu-dist-69b6c86bb9-pj7wz,69038080,5,30,923eb9487a0ebcf23d85852f57a0d373
nfse,nfse-d,nfse-adn-gerador-nsu-mei,nfse-adn-gerador-nsu-mei-6dfc795887-qv92k,45809664,5,30,f507276b4bf1d12501acd663111c3eed
nfse,nfse-h,nfse-adn-gerador-nsu-mei,nfse-adn-gerador-nsu-mei-7fbb86c5cb-9d44x,35311616,5,30,26b7c3d8ed76453fc0bdec04687afee7
nfse,nfse-p,nfse-adn-gestores-api,nfse-adn-gestores-api-6966dfb988-6zg9c,49364992,5,30,f0d7656f7f3aad5e7fa1acf313e9cf2d
nfse,nfse-h,nfse-adn-gestores-api,nfse-adn-gestores-api-7c879d68b4-tj9m5,75038720,5,30,a9799d6d39e821be8b20efa0b91f3f9e
nfse,nfse-prest,nfse-adn-gestores-api,nfse-adn-gestores-api-7d4fdf6fd9-m9fx2,61526016,5,30,3ec8015443cb9bcae256c5bb39c9072c
nfse,nfse-d,nfse-adn-gestores-api,nfse-adn-gestores-api-5cc959d9fc-58dqx,50163712,5,30,2d39597074b1b044317cf25714f9abf7
nfse,nfse-h,nfse-adn-municipio-api,nfse-adn-municipio-api-749885b6b4-wwnzs,97669120,5,30,f6458c0169bd8f8bdd503582aacbe27e
nfse,nfse-prest,nfse-adn-municipio-api,nfse-adn-municipio-api-5ffd5f9698-lljgc,111071232,5,30,7372139cfc59ccf225e8c4ec4c234803
nfse,nfse-p,nfse-adn-municipio-api,nfse-adn-municipio-api-76d8dc45c8-nx5ck,49963008,5,30,f801c3177d15602ca56c9b05e3ae1304
nfse,nfse-d,nfse-adn-municipio-api,nfse-adn-municipio-api-659bff7596-dvxdr,64327680,5,30,2d635e1487c5feeb31c7edffa690b9aa
nfse,nfse-h,nfse-adn-recepcao-api,nfse-adn-recepcao-api-ddccf5c47-pvmz6,116281344,5,30,141a1a2cd1966198e661541ccffedd7a
nfse,nfse-prest,nfse-adn-recepcao-api,nfse-adn-recepcao-api-7ddff5c6d5-2wpcg,164782080,5,30,ce84c4bbd1c43eb05fc3bff2f019cf3a
nfse,nfse-p,nfse-adn-recepcao-api,nfse-adn-recepcao-api-5946dc46fc-xsmvl,187297792,5,30,28ca378b2609df4a69af36c3dd2ef432
nfse,nfse-d,nfse-adn-recepcao-api,nfse-adn-recepcao-api-69c44b7756-smnnq,64999424,5,30,7b8bca19b4b942e6c6a2640fbce4e087
nfse,nfse-p,nfse-adn-sincronizador-dados,nfse-adn-sincronizador-dados-6488dfc4c-28g5s,77320192,5,30,fb341baee162f2520236d1c2766cde3e
nfse,nfse-d,nfse-adn-sincronizador-dados,nfse-adn-sincronizador-dados-64b765d7bb-swt6n,100691968,5,30,f5ff5734c5cb224cc61d9281a661dc17
nfse,nfse-prest,nfse-adn-sincronizador-dados,nfse-adn-sincronizador-dados-5d85cb6756-4vxl8,77332480,5,30,bd0463d53841952af974d45d6498785f
nfse,nfse-h,nfse-adn-sincronizador-dados,nfse-adn-sincronizador-dados-75d4748d4f-7b2tc,79470592,5,30,8c0d8aa1da7b548082a52c0c7ef1f410
nfse,nfse-d,nfse-cnc-municipio-api,nfse-cnc-municipio-api-7fc9dd6c97-627hx,52289536,5,30,2dc1422844af47d8fcdb60c465ab6c77
nfse,nfse-d,nfse-cnc-recepcao-api,nfse-cnc-recepcao-api-b47555c9d-zvs92,69615616,5,30,d27bff1c3c871ae3c04d5458aafdc5d1
nfse,nfse-d,nfse-man-recepcao-apt-api,nfse-man-recepcao-apt-api-684c5c9447-ssqjw,35287040,5,30,eb49fcd9356ceb26fc6c35658c973c92
nfse,nfse-d,nfse-man-recepcao-npp-api,nfse-man-recepcao-npp-api-5d64b8b454-9zt8q,40120320,5,30,bb7b3746129cd270b94da718de653d1b
nfse,nfse-d,nfse-monitoracao-exporter,nfse-monitoracao-exporter-5c7558d444-nxwxk,22978560,5,30,4a8c40af484acdda1570f384303d5ac4
nfse,nfse-tes,nfse-monitoracao-poc,nfse-monitoracao-poc-6b87fb8b5d-w4wv5,66752512,5,30,f425b2780443845a7153cf4f7925523d
nfse,nfse-d,nfse-monitoracao-poc,nfse-monitoracao-poc-5c64cb94d9-djb22,72454144,5,30,39eeeb7601659bf3ce4673ac9a55da10
nfse,nfse-h,nfse-monitoracao-poc,nfse-monitoracao-poc-79c8889769-l27gf,66859008,5,30,3b554792aa737f0fb78fdd444d3aa293
nfse,nfse-prest,nfse-sqlada-api,nfse-sqlada-api-567b9dff54-4vpfx,40644608,5,30,bcebad760d13283f9061f15fe49bd324
nfse,nfse-d,nfse-sqlada-api,nfse-sqlada-api-788c4bdfd-cm5cl,46489600,5,30,af26a65f6789fb5610ca08cf1c84da5d
nfse,nfse-h,nfse-sqlada-api,nfse-sqlada-api-596948f8fc-f2fg9,42975232,5,30,46e20ae153aca77f088457323d24078b
nfse,nfse-d,nfse-suite-testes,nfse-suite-testes-57844997f8-w2b4t,84930560,5,30,ec4e4aa7e1196533b6ad9c04bd0602f5
nfse,nfse-tes,nfse-suite-testes,nfse-suite-testes-79f4b8c548-t9tlb,111538176,5,30,b97323d0caadcf2439f11cb7b6931bb0
nfse,nfse-h,nfse-suite-testes,nfse-suite-testes-677cf4cdc5-rk8c6,44158976,5,30,28760cbfafbc173f25b08069524cbe61
intra,intra-serpro,nginx,grayproxy-957bdb477-pxcxq,2899968,5,30,4de97de70baa0688d12b319fff67ad12
osmtiles,osmtiles-pro,nginx,nginx-578d75d-zkv68,101588992,5,30,47c2b507f245fa4264a964bd666f16ce
osmtiles,osmtiles-hom,nginx,nginx-784fd945b7-5c252,27217920,5,30,5370855b3b5ca86628b1672c3b102431
osmtiles,osmtiles-pro,nginx,nginx-578d75d-46j82,116436992,5,30,7f17b98aa75ab812e8cb5072e0f594bb
neoid,neoid-p,nginx,nginx-6ff455b565-6q4fb,87257088,5,30,b8f2890832f45794c06772e0cfdc6cdc
portal-gov-br-evo,portal-gov-br-evo-val,nginx,nginx-764568fc87-mkpks,4710400,5,30,7f7bb599c9b054d7a84595d8377b4c95
suite-sc,suite-sc-v,nginx,nginx-6f696cc96b-sctgb,1863680,5,30,808a39e36c12fa60ff901f414a85c45e
suitesc,suitesc-d,nginx,nginx-7b9b54754c-6xzft,23072768,5,30,e0b6271d56abc7a41bf0598f7082f23f
portal-gov-br-evo,portal-gov-br-evo-teste,nginx,nginx-56b5dc4dcf-ngd29,4763648,5,30,ccf5862c38859438ce5550fb2390f9d6
suite-sc,suite-sc-d,nginx,nginx-8647865958-l8fg2,2990080,5,30,6415a0c42e838cd4c8db6b1b8cdcce9f
portal-gov-br-evo,portal-gov-br-evo-dev,nginx,nginx-6b896f9d59-5gclr,4657152,5,30,f6d33f96c7d4e6ccb73e3ab0a4a7bff8
suite-sc,suite-sc-p,nginx,nginx-5d995449c7-qffpv,7737344,5,30,f5c255b2018659b1db378433a863b2a2
neoid,neoid-h,nginx,nginx-dd756fc6f-9sjj8,2056192,5,30,b02fef1bd402b01fc44f51afff6459f5
neoid,neoid-p,nginx,nginx-6ff455b565-x8wsg,2134016,5,30,8267aaf8861a2a5bff85f2419b529283
autentikus,autentikus-d1,nginx-frontend,nginx-frontend-558767ff4-wvvzn,9846784,5,30,8cf52bae78d67a9b6dd951a9010ab987
autentikus,autentikus-v1,nginx-frontend,nginx-frontend-5ccc9dfb57-x9wrf,5218304,5,30,703b3f90f80a4d4e179272bbf90348c9
autentikus,autentikus-p1,nginx-frontend,nginx-frontend-785569664-stwgh,20094976,5,30,882fd7bf841aa88bf1e4d0b5b872e1b7
autentikus,autentikus-h1,nginx-frontend,nginx-frontend-5b6db8fc6d-h48gx,8933376,5,30,bc1105c13e2b415422c71be535f76738
autentikus,autentikus-h,nginx-frontend,nginx-frontend-566688d99f-db95q,7155712,5,30,4cf114e15eed65b87bba7a4ad93135e0
suite-sc,suite-sc-d,nginx-gerencia,nginx-gerencia-55745b4897-wz27m,1826816,5,30,40d0edca7b7ae4ad8e48bda5c5399197
suite-sc,suite-sc-p,nginx-gerencia,nginx-gerencia-58dbbfb5db-8vbz2,2703360,5,30,68392e8fbe1d0d6888cb7ed70be23bd6
suite-sc,suite-sc-v,nginx-gerencia,nginx-gerencia-859f597d95-8v7qw,1814528,5,30,96460c3a91f21c1985842d8296fef9f0
autentikus,autentikus-h1,nginx-login,nginx-login-6b67b4d8c5-czwz8,4612096,5,30,7107f9b224c08000f91dc309211b57d5
autentikus,autentikus-lpx1,nginx-login,nginx-login-7fc49d5b5b-22tws,9961472,5,30,20c53d67e1d876cabd92ebd0c78fc9ac
autentikus,autentikus-lp1,nginx-login,nginx-login-6447fc59b9-4mhsd,7020544,5,30,b14bb338ebf6fafe355aa1f2f0e5a563
autentikus,autentikus-d1,nginx-login,nginx-login-dd68cdc8f-2q5xn,4689920,5,30,fa842737ad48651ffb13b16be9993382
autentikus,autentikus-idm,nginx-login,nginx-login-dd5766c9-5dlm2,6746112,5,30,cbe5d33577737ad8a8262b372e7d5707
autentikus,autentikus-v1,nginx-login,nginx-login-6957ff947b-g9k78,4714496,5,30,e450186d70ffb17df40bb1bb888122a9
autentikus,autentikus-h,nginx-login,nginx-login-9546ddbd4-p47dv,4718592,5,30,e550fc38b197e0797c62b52518cae0d9
scaibama,scaibama-p,nginx-login-sso2,nginx-login-sso2-76d7f69646-n7xkh,2473984,5,30,18814a51aed6e94c67ca1b9d0ced3b76
receitadata,receitadata-pgw,nginx-pgw,nginx-pgw-595ffb9674-rlkdd,1982464,5,30,043fa45b17efe2a8cc87b600946df19b
carteiradigital,carteiradigital-p,nginx-proxy,nginx-proxy-789fdd88f9-pf6pq,17715200,5,30,2f90cf4dc5088a4f8eff69b4fcc182cb
sinac,sinac-pgw,nginx-pushgateway,nginx-pushgateway-7ccccf6cd5-dz7b9,1724416,5,30,4ac2fb747923a6773446c5a904e65adc
spunet,spunet-des,nginx-redirect,nginx-redirect-85c6cfc6fb-hdtp2,2453504,5,30,7fde3c94895072e882ecc96d615d8549
spunet,spunet-pro,nginx-redirect,nginx-redirect-7bcb8885f6-rxhlf,3170304,5,30,4b9fa0fa3f29a60b77bf54a00a17d86c
autentikus,autentikus-static,nginx-static,nginx-static-d54b74c84-c4bhk,3932160,5,30,2cef99e573290c28662de49a2a50af66
dedat,dedat-deat3,ngx-dsgov,ngx-dsgov-67c8f574d8-bh4kc,1802240,5,30,467754ad772300788318ba8887a4e70b
dedat,dedat-deat3,ngx-dsgovbr-ex,ngx-dsgovbr-ex-976564578-7jxw2,325455872,5,30,c85bd842cfedda0b270c36035974b0f2
dedat,dedat-ngxecacrfb,ngx-ecac-rfb,ngx-ecac-rfb-6bcdb8b6f8-gll2h,1814528,5,30,10f7353cff4c910405ae146b5a2c3184
dedat,dedat-ngxsuiterfb,ngx-suite-rfb,ngx-suite-rfb-bf5c7d75c-kk4gp,1794048,5,30,623498bccde73101e11ca627cc606383
pontua,pontua-treinamento,nlp-rest,nlp-rest-554868c544-bn485,1138905088,5,30,858d2865451c657232e9a5fe5f723e02
pontua,pontua-producao,nlp-rest,nlp-rest-87bdd9947-l466t,1149067264,5,30,21b5c99d7da64594138f17cc5fb173a8
pontua,pontua-validacao,nlp-rest,nlp-rest-6ffb8dd9fb-8n2xk,1349566464,5,30,01ef90a56d0735716640862aea19d7bf
pontua,pontua-testes,nlp-rest,nlp-rest-f869bc967-28bzt,1152036864,5,30,c6567d8fe834ab383e9f2900bff96ec5
esmon,esmon-pr,node,node-6cc474c74d-gh9rb,2033426432,5,30,7348b7dc1d83498e2864393efef3a312
kube,kube-system,node-fe,node-fe-22kds,9965568,5,30,fc377bf3336796ffb819905e6f10888b
kube,kube-system,node-fe,node-fe-c8zw6,9957376,5,30,ec515d0cbbd5e719450612c82e758caf
kube,kube-system,node-fe,node-fe-gm9dl,9961472,5,30,861532952b179dc5274b818092ab64e1
kube,kube-system,node-fe,node-fe-njd92,9809920,5,30,7fa5ffb99bfec42501d86d478121a5c1
kube,kube-system,node-fe,node-fe-ggdfm,10047488,5,30,141e98857561ff7b2b81e4c3491a695a
kube,kube-system,node-fe,node-fe-lt98r,9883648,5,30,d78a18108501c10f76eeed98fcaa54b1
kube,kube-system,node-fe,node-fe-q6qmp,9117696,5,30,8fcdec938caa11f001fb85a125575ce5
kube,kube-system,node-fe,node-fe-t72lr,9736192,5,30,0934b96d6bc6313d0aeac0a51ef5fd5e
kube,kube-system,node-fe,node-fe-h9bxb,8900608,5,30,d899bb560455b94ddeeb7368b0d89ebd
kube,kube-system,node-fe,node-fe-xf7nc,9494528,5,30,7b2a43ca7934c595f01c5dd796723565
kube,kube-system,node-fe,node-fe-ztnnn,10027008,5,30,2808eea3babd9044c198bec750e6d7fb
kube,kube-system,node-fe,node-fe-46pzf,8761344,5,30,e870403a39aae1ac6390d64859aabef3
kube,kube-system,node-fe,node-fe-lssjc,9981952,5,30,8df4d41b344f4392e6a4584e2f73235c
kube,kube-system,node-fe,node-fe-7s6km,10047488,5,30,33a99a1308090d669cce94112c52c1a4
kube,kube-system,node-fe,node-fe-24jzc,9523200,5,30,54cc16165a133462ade11aea88c2ebc3
kube,kube-system,node-fe,node-fe-qc92v,9977856,5,30,0a7d454f437a8422184f501b7363c44e
kube,kube-system,node-fe,node-fe-xzptz,9908224,5,30,1f5b92aa95b668269a1876ae5e7dfddf
kube,kube-system,node-fe,node-fe-g9lmg,9306112,5,30,d4013475810d7d2bc402e07638ef4d49
kube,kube-system,node-fe,node-fe-drzff,9883648,5,30,442e1f85c5d36b0d4179447da9b2835f
kube,kube-system,node-fe,node-fe-p6nkr,9908224,5,30,8d0555558b5a0e67d5f49dd9f0703275
kube,kube-system,node-fe,node-fe-h6r27,10039296,5,30,9469273b8c7d2e2e87f20f49fe6f5046
kube,kube-system,node-fe,node-fe-c8k9z,12263424,5,30,16849c333da372ab39808429d5789892
kube,kube-system,node-fe,node-fe-fwqb8,10006528,5,30,67d127794295caefe13b59ae90aee5f2
kube,kube-system,node-fe,node-fe-rz9st,10162176,5,30,87827738d25afe2a6be1571c25004161
kube,kube-system,node-fe,node-fe-dmvql,9797632,5,30,d0411ab692b01c5c04793b2815ec529b
kube,kube-system,node-fe,node-fe-bqg5s,9793536,5,30,f2cb54f80405f0131ae2cc218916487c
kube,kube-system,node-fe,node-fe-gfgrp,9928704,5,30,1e797a33807b6d34f3a118a2df1b2b61
kube,kube-system,node-fe,node-fe-lxlvd,10067968,5,30,b9e95ab8b24480c8c47eebf5e82068b2
kube,kube-system,node-fe,node-fe-5w7vf,10248192,5,30,1b776de9a2aa0b6e872533ec4fe2ee26
kube,kube-system,node-fe,node-fe-fc79n,9945088,5,30,520f6c2a2b221eae0340e5efe663acc2
kube,kube-system,node-fe,node-fe-zpqjd,8687616,5,30,4dfa3c87552b9dba79958d12576acc88
kube,kube-system,node-fe,node-fe-mwhg2,10121216,5,30,9a83c907ce61e8a440dbc8626061d982
kube,kube-system,node-fe,node-fe-2th4t,10027008,5,30,ecebef1ffe3580172c6a154c77b7557f
kube,kube-system,node-fe,node-fe-h9qs7,10006528,5,30,a1e732f4a3430a6ffdf823be121532b9
kube,kube-system,node-fe,node-fe-b4wkr,10383360,5,30,ac1e671774e18238a39914309ee92ee0
kube,kube-system,node-fe,node-fe-5jnjw,9048064,5,30,f5533e358150f656671cb56b2c565548
kube,kube-system,node-fe,node-fe-k4kgs,10252288,5,30,ce85ad1621ec8f3229297e66b5fa9584
kube,kube-system,node-fe,node-fe-mvlc9,10387456,5,30,1506625b02462d9c712472e78b86c208
kube,kube-system,node-fe,node-fe-7jk87,10129408,5,30,a0e0997f20c43ca06aa5942d290a1fa6
kube,kube-system,node-fe,node-fe-rgjsf,10137600,5,30,83e5c9e9b48e536cecdfd87d30177582
kube,kube-system,node-fe,node-fe-7wrck,9502720,5,30,24674795db958074ee69ddcedfeeb49f
kube,kube-system,node-fe,node-fe-chbr4,10137600,5,30,04198f333ed2db81775d8270296727f8
kube,kube-system,node-fe,node-fe-jnnhr,10170368,5,30,5e831d05c69af5c73226fc9817137fa0
kube,kube-system,node-fe,node-fe-rf6h4,10362880,5,30,c5f2f4d3e8d0df888d0464da4609b618
kube,kube-system,node-fe,node-fe-8d5hz,10129408,5,30,6975d5ac85053e639732807786e3dcf9
kube,kube-system,node-fe,node-fe-5ldv8,10129408,5,30,6344b2d3b211d035a17e92a0d68a0f7e
kube,kube-system,node-fe,node-fe-gtxhf,10125312,5,30,41617fc8cd38d4c8af3727138933d96d
kube,kube-system,node-fe,node-fe-lq29b,10186752,5,30,6bec7b470916b871d83a9b668ea1208a
kube,kube-system,node-fe,node-fe-k2hp2,10690560,5,30,2bd112db43a52b4f8f5e3c85073e2744
kube,kube-system,node-fe,node-fe-jwh6b,10121216,5,30,66aa33cc120e260f03caa871461b714f
kube,kube-system,node-fe,node-fe-6sj7m,10375168,5,30,502d7bc1bba9522cee788e6f23e127bf
kube,kube-system,node-fe,node-fe-bkmdh,10313728,5,30,b20b3a100fc7422dd8ad2dff49901301
kube,kube-system,node-fe,node-fe-h62xr,10366976,5,30,374a0c4e7167f52e36ed58c328b84278
kube,kube-system,node-fe,node-fe-m72dk,10362880,5,30,dd364f4f16845afb7d2639e4681609c4
kube,kube-system,node-fe,node-fe-jjldj,10403840,5,30,f6d77cb3004a0140577c29a8ae0978c2
kube,kube-system,node-fe,node-fe-q5rqz,10510336,5,30,339b7f925dcbbc6e27baab153512cab2
kube,kube-system,node-fe,node-fe-4g7pt,10399744,5,30,e17321c957e109f9796f73327a4eb2d3
kube,kube-system,node-fe,node-fe-cz85j,10293248,5,30,3fdd1a6222d5af13932900e40557b5ae
kube,kube-system,node-fe,node-fe-9w6p7,10285056,5,30,33bc43d2ed10c256311a4ca930ce30ad
kube,kube-system,node-fe,node-fe-rg7qw,10129408,5,30,a51f8048a38f1a0f65ae5dc1b948f194
kube,kube-system,node-fe,node-fe-cnklm,10153984,5,30,d96d5f04cd1570c77fa45814675f2bf6
kube,kube-system,node-fe,node-fe-425qj,34983936,5,30,59c6ea6396b4a93e132ee2c5b54c0527
kube,kube-system,node-fe,node-fe-wh6zc,10334208,5,30,e01b0eac0ebadb36bff6711c8d12f659
kube,kube-system,node-fe,node-fe-7ts9f,10067968,5,30,4b8c33f016b9f4c7732970671864789e
kube,kube-system,node-fe,node-fe-brrxc,10092544,5,30,85c7d2b51672283cdb151271e10cdf13
kube,kube-system,node-fe,node-fe-v8jdl,10682368,5,30,e0315a15e4cb0d50d31361434dd1c5d4
kube,kube-system,node-fe,node-fe-bhpcv,10133504,5,30,f7526ab42d49fb334d7c6f3a03ee8394
pgfndevedores,pgfndevedores-h,node-niservice,node-niservice-5bfbfcccd6-gnmtq,55566336,5,30,c2b24861c5fee2bea8d321f613bb8dfc
pgfndevedores,pgfndevedores-p,node-niservice,node-niservice-5b94b9d9bf-9m45x,70025216,5,30,b5b710c4842e13e6080f1520e866f9de
pgfndevedores,pgfndevedores-pgfndes,node-niservice,node-niservice-848c8d79d8-km69f,57143296,5,30,c2ce457394049a0b0d5faec1be2fcf43
serprolabs,serprolabs-prod,nodered,nodered-55dc9b48f4-thqtg,95997952,5,30,588f6c7659fb1209bd6a2ecfb9789ce3
apicpf,apicpf-p,noderedv2,noderedv2-55b668d6b4-xlhf2,109543424,5,30,b8049d70bbc8b6f80bf1470d0e59b322
apicpf,apicpf-p,noderedv2,noderedv2-55b668d6b4-pv7fj,131194880,5,30,31d26d252cc494ceadc89ed71c1711aa
apicpf,apicpf-d,noderedv2,noderedv2-65cdbb6c8d-wdsnf,107233280,5,30,6cd0d83779561b9a061bb1da3879da18
apicpf,apicpf-p,noderedv2,noderedv2-55b668d6b4-jbwkw,143114240,5,30,0d2ebdd7f38f2ccd75d99888fd0654fb
apicpf,apicpf-p,noderedv2,noderedv2-55b668d6b4-khdn2,153477120,5,30,f7933fcb1a8aff3bdcdbf85c4f55324f
apicpf,apicpf-p,noderedv2,noderedv2-55b668d6b4-8pwwk,170950656,5,30,15b7707b54f20740ceb158bcaa0c3b8d
apicpf,apicpf-p,noderedv2,noderedv2-55b668d6b4-jbn76,164560896,5,30,11d1d89158d49126126bd65a219a77c0
apicpf,apicpf-p,noderedv2,noderedv2-55b668d6b4-kxcxl,141094912,5,30,259aab307ccde105836d1176737f6ff1
